unique_plant_ID,species,functional_group,date_planting,survival_2021,survival_2022,survival_2023,flower_status_2021,flower_status_2022,flower_status_2023,biomass_comb_2021,biomass_comb_2022,biomass_comb_2023,number_seeds_2021,number_seeds_2022,number_seeds_2023,height_vegetative_str_2021,height_vegetative_str_2022,height_vegetative_str_2023,number_leaves_2021,number_leaves_2022,number_leaves_2023
CHE.hi.ambi.bare.wf.04.14.2,cenjac,forb,2021-06-23,1,1,1,0,1,1,0.1274718245488919,3.57654388439356,0.61,0,371.7,82.6,106,300,116,9,81,21
CHE.hi.ambi.bare.wf.04.15.1,hypper,forb,2021-06-17,1,1,1,0,1,1,0.21242740679285366,5.530933670194173,4.33,0,1289.7857142857142,727.5714285714286,55,288,204,120,1344,1184
CHE.hi.ambi.bare.wf.04.16.1,brapin,graminoid,2021-06-17,1,1,1,0,1,0,0.18148807271098877,1.8435810481390738,1.91,0,1.2,0,120,256,175,29,151,130
CHE.hi.ambi.bare.wf.04.17.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.09638370923928133,0.39400508079719077,0.4091,0,0,0,24,39,20,10,14,17
CHE.hi.ambi.bare.wf.04.18.2,hypper,forb,2021-06-23,1,1,1,0,1,1,0.2268146008569086,7.454981189096065,6.46,0,2612.642857142857,1289.7857142857142,78,345,251,112,1302,1272
CHE.hi.ambi.bare.wf.04.19.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.16653588281384654,1.1892059376801463,2.32,0,0,0,50,102,111,11,24,44
CHE.hi.ambi.bare.wf.04.20.2,silvul,forb,2021-09-21,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHE.hi.ambi.bare.wf.04.21.1,medlup,legume,2021-06-17,1,1,0,0,1,NA,0.13485491017779042,0.4152138650511121,NA,0,226.1,NA,44,141,NA,27,45,NA
CHE.hi.ambi.bare.wf.04.22.1,silvul,forb,2021-06-17,1,1,1,1,1,1,2.252353059304164,9.907808256225454,1.1856,394.17857142857144,8368.714285714286,121.28571428571429,176,375,137,312,660,240
CHE.hi.ambi.bare.wf.04.23.2,scacol,forb,2021-06-23,1,1,0,0,1,NA,0.11861301449158176,2.0999692311660425,NA,0,237.14285714285714,NA,41,256,NA,11,40,NA
CHE.hi.ambi.bare.wf.04.24.2,scacol,forb,2021-06-23,1,1,1,0,1,1,0.1505798101484266,2.1322097766264005,3.87,0,355.7142857142857,889.2857142857142,46,157,133,13,44,74
CHE.hi.ambi.bare.wf.04.25.2,cenjac,forb,2021-06-23,1,1,1,0,1,1,0.07791222416120884,3.941205734588842,0.5927,0,371.7,41.3,74,230,112,8,122,38
CHE.hi.ambi.bare.wf.04.26.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.03274083181381342,0.09672874231394474,0.2214,0,0,0,21,39,31,7,9,23
CHE.hi.ambi.bare.wf.04.27.1,medlup,legume,2021-06-17,1,1,0,0,1,NA,0.11609549151874238,0.22754293694173933,NA,0,142.8,NA,21,34,NA,23,39,NA
CHE.hi.ambi.bare.wf.04.28.2,salpra,forb,2021-06-23,1,1,1,0,1,0,0.10299476846433578,0.46532372469673045,0.4784,0,50.5,0,35,55,40,11,8,30
CHE.hi.ambi.bare.wf.04.29.1,plamed,forb,2021-06-17,1,1,1,0,1,1,0.24892708337749547,1.5405883012132688,2.0703,0,191.3076923076923,318.8461538461538,30,60,64,14,10,12
CHE.hi.ambi.bare.wf.04.30.2,cenjac,forb,2021-06-23,1,1,0,0,1,NA,0.09766096352014182,2.5893600624649586,NA,0,206.5,NA,85,299,NA,9,63,NA
CHE.hi.warm.bare.wf.04.01.1,brapin,graminoid,2021-06-17,1,1,1,0,0,1,0.23569817715112734,2.882851070557524,2.18,0,0,6,164,283,424,29,99,150
CHE.hi.warm.bare.wf.04.02.1,daucar,forb,2021-06-17,1,1,0,0,1,NA,0.38659920387575847,2.6507940454028502,NA,0,1908.923076923077,NA,101,126,NA,11,14,NA
CHE.hi.warm.bare.wf.04.03.1,broere,graminoid,2021-06-17,1,1,1,0,1,1,0.5951129438864556,6.643794927014862,6.69,0,40.95652173913044,27.304347826086957,280,577,564,34,130,196
CHE.hi.warm.bare.wf.04.04.1,broere,graminoid,2021-06-17,1,1,1,0,1,1,0.6631807831264629,7.9105269383104035,8.92,0,40.95652173913044,54.608695652173914,172,692,565,43,166,308
CHE.hi.warm.bare.wf.04.05.1,hypper,forb,2021-06-17,1,1,1,0,1,1,0.6526936958525373,NA,4.5,0,NA,1885.0714285714284,116,536,252,232,908,1080
CHE.hi.warm.bare.wf.04.06.1,scacol,forb,2021-06-17,1,1,1,0,1,1,0.05897002813630448,1.1032611223944555,1.35,0,177.85714285714286,237.14285714285714,30,158,138,9,26,29
CHE.hi.warm.bare.wf.04.07.1,broere,graminoid,2021-06-17,1,1,1,0,1,1,0.7572874826190585,6.922582841672768,6.57,0,61.434782608695656,95.56521739130434,250,562,395,50,132,190
CHE.hi.warm.bare.wf.04.08.1,brapin,graminoid,2021-06-17,1,1,1,0,1,0,0.3621117790083104,5.016123868224246,1.6,0,21.599999999999998,0,200,586,195,29,73,144
CHE.hi.warm.bare.wf.04.09.1,medlup,legume,2021-06-17,1,0,0,1,NA,NA,0.17762770013110954,NA,NA,47.6,NA,NA,154,NA,NA,36,NA,NA
CHE.hi.warm.bare.wf.04.10.1,plamed,forb,2021-06-17,1,1,1,0,0,1,0.3852502338916206,1.4900236876874933,2.0831,0,0,63.76923076923077,42,78,61,12,13,13
CHE.hi.warm.bare.wf.04.11.1,silvul,forb,2021-06-17,1,1,1,1,1,0,1.8476074401010774,5.307967352483661,1.18,333.5357142857143,3577.9285714285716,0,139,481,144,256,178,150
CHE.hi.warm.bare.wf.04.12.1,daucar,forb,2021-06-17,1,0,0,0,NA,NA,0.37785103121570035,NA,NA,0,NA,NA,93,NA,NA,10,NA,NA
CHE.hi.warm.bare.wf.04.13.1,daucar,forb,2021-06-17,1,0,0,0,NA,NA,1.2125491074661334,NA,NA,0,NA,NA,104,NA,NA,19,NA,NA
CHE.hi.warm.bare.wf.04.14.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.07750024381218806,1.6227593109351213,1.21,0,82.6,123.89999999999999,71,334,298,8,42,41
CHE.hi.warm.bare.wf.04.15.1,hypper,forb,2021-06-17,1,1,1,0,1,1,0.6525721191760656,12.162939599794006,6.98,0,9094.642857142857,4464.642857142857,94,445,287,264,1380,1484
CHE.hi.warm.bare.wf.04.16.1,brapin,graminoid,2021-06-17,1,1,1,0,1,1,0.3878154856330054,8.034632259848063,6.33,0,27.599999999999998,7.199999999999999,184,485,388,35,128,186
CHE.hi.warm.bare.wf.04.17.1,plamed,forb,2021-06-17,1,1,1,0,1,1,0.3693317362663924,3.62102127296449,5.1037,0,191.3076923076923,255.07692307692307,31,68,59,16,22,25
CHE.hi.warm.bare.wf.04.18.1,hypper,forb,2021-06-17,1,1,1,0,1,1,0.5075326199373182,12.512854478947279,10.54,0,6647.357142857142,8201.714285714284,86,500,278,216,1440,1632
CHE.hi.warm.bare.wf.04.19.1,salpra,forb,2021-06-17,1,1,1,0,1,0,0.15316749634396234,0.700165755157845,0.54990000000000006,0,50.5,0,35,100,50,12,8,24
CHE.hi.warm.bare.wf.04.20.1,silvul,forb,2021-06-17,1,1,1,1,1,1,3.650160525176378,8.741692166964175,1.67,970.2857142857143,5579.142857142858,242.57142857142858,201,586,302,330,236,330
CHE.hi.warm.bare.wf.04.21.1,medlup,legume,2021-06-17,1,0,0,1,NA,NA,0.8095077866136281,NA,NA,309.40000000000003,NA,NA,105,NA,NA,74,NA,NA
CHE.hi.warm.bare.wf.04.22.1,silvul,forb,2021-06-17,1,1,1,1,1,1,1.1857872411049206,2.1930398733638756,0.5,636.75,1485.75,30.321428571428573,93,270,83,192,114,154
CHE.hi.warm.bare.wf.04.23.1,scacol,forb,2021-06-17,1,1,1,0,1,0,0.12233291853593706,1.3020249500855723,0.2881,0,415,0,48,252,49,11,20,9
CHE.hi.warm.bare.wf.04.24.1,scacol,forb,2021-06-17,1,1,1,0,1,1,0.25397890891333985,7.147326744131549,7.12,0,1363.5714285714284,1482.142857142857,49,316,246,18,68,136
CHE.hi.warm.bare.wf.04.25.2,cenjac,forb,2021-06-24,1,1,1,0,1,1,0.17953134308851237,4.624885098205529,2.99,0,413,330.4,124,310,221,10,91,76
CHE.hi.warm.bare.wf.04.26.1,salpra,forb,2021-06-17,1,1,1,0,0,1,0.3762898935377863,1.2677395996034728,3.69,0,0,NA,48,139,123,19,18,27
CHE.hi.warm.bare.wf.04.27.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.19233836668002147,NA,NA,0,NA,NA,26,NA,NA,24,NA,NA
CHE.hi.warm.bare.wf.04.28.1,salpra,forb,2021-06-17,1,1,1,0,1,0,0.19785294218530633,0.7019089713202108,0.7551,0,101,0,50,95,59,12,7,16
CHE.hi.warm.bare.wf.04.29.1,plamed,forb,2021-06-17,1,1,1,0,1,1,0.43022573842776696,2.2409933810574367,6.9429,0,63.76923076923077,318.8461538461538,41,84,95,11,14,13
CHE.hi.warm.bare.wf.04.30.2,cenjac,forb,2021-06-24,1,1,1,0,1,1,0.2244829411806508,6.639741989542442,4.75,0,454.29999999999995,578.1999999999999,112,374,412,12,126,135
CHE.hi.ambi.bare.wf.05.01.1,brapin,graminoid,2021-06-17,1,1,1,0,1,1,0.12757000165729085,2.382417899166987,5.07,0,3.5999999999999996,9.6,116,464,426,21,60,130
CHE.hi.ambi.bare.wf.05.02.1,daucar,forb,2021-06-17,1,1,1,0,1,0,0.26141985489877345,12.985776686734654,0.1429,0,4533.692307692308,0,101,225,60,9,46,5
CHE.hi.ambi.bare.wf.05.03.1,broere,graminoid,2021-06-17,1,1,1,0,1,1,0.19259151901320928,2.3180299699292854,3.15,0,13.652173913043478,34.130434782608695,83,280,333,30,74,77
CHE.hi.ambi.bare.wf.05.04.1,broere,graminoid,2021-06-17,1,1,1,0,1,1,0.4359702210357862,5.570430400453927,9.75,0,40.95652173913044,75.08695652173913,132,449,441,40,120,200
CHE.hi.ambi.bare.wf.05.05.1,hypper,forb,2021-06-17,1,1,1,0,1,1,0.32007038317751363,9.260884139332864,2.84,0,2281.928571428571,1984.2857142857142,55,368,310,184,1752,504
CHE.hi.ambi.bare.wf.05.06.1,scacol,forb,2021-06-17,1,1,1,0,1,1,0.13797276642911055,2.2076058456668024,3.83,0,415,296.42857142857144,46,150,155,12,46,74
CHE.hi.ambi.bare.wf.05.07.1,broere,graminoid,2021-06-17,1,1,1,0,1,1,0.20966808824905223,6.623814205274501,9.83,0,54.608695652173914,68.26086956521739,102,488,472,33,128,210
CHE.hi.ambi.bare.wf.05.08.1,brapin,graminoid,2021-06-17,1,1,1,0,1,0,0.1382695759478633,2.004241819858643,4.05,0,2.4,0,133,336,240,25,78,232
CHE.hi.ambi.bare.wf.05.09.1,medlup,legume,2021-06-17,1,1,0,0,1,NA,0.461073883828065,0.9522162595625582,NA,0,606.9,NA,42,102,NA,47,120,NA
CHE.hi.ambi.bare.wf.05.10.1,plamed,forb,2021-06-17,1,1,1,0,0,1,0.2117427144838385,1.1144754645556347,1.5131,0,0,63.76923076923077,30,59,56,11,15,18
CHE.hi.ambi.bare.wf.05.11.1,silvul,forb,2021-06-17,1,1,1,1,1,1,1.4438694003286654,3.60886983600049,0.73,667.0714285714286,1425.107142857143,121.28571428571429,192,423,336,78,112,46
CHE.hi.ambi.bare.wf.05.12.1,daucar,forb,2021-06-17,1,1,1,0,1,1,0.7709406601960643,8.576882189684937,0.6,0,1908.923076923077,477.2307692307692,79,144,92,21,27,12
CHE.hi.ambi.bare.wf.05.13.1,daucar,forb,2021-06-17,1,1,0,0,1,NA,0.2663505297709098,15.726236037073363,NA,0,4772.307692307692,NA,73,310,NA,11,48,NA
CHE.hi.ambi.bare.wf.05.14.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.1736968867443881,12.58539722746237,17.43,0,330.4,578.1999999999999,80,452,466,12,299,236
CHE.hi.ambi.bare.wf.05.15.1,hypper,forb,2021-06-17,1,1,1,0,1,1,0.19970617722273268,10.434934441986783,8.27,0,3836.285714285714,6812.714285714285,58,381,301,110,1704,1008
CHE.hi.ambi.bare.wf.05.16.1,brapin,graminoid,2021-06-17,1,1,1,0,1,1,0.018086021483248865,0.9856541096318763,2.68,0,1.2,9.6,37,371,323,12,43,130
CHE.hi.ambi.bare.wf.05.17.1,plamed,forb,2021-06-17,1,1,1,0,1,1,0.2296861268269198,2.0676500098617754,4.43,0,63.76923076923077,446.38461538461536,32,78,70,11,14,17
CHE.hi.ambi.bare.wf.05.18.1,hypper,forb,2021-06-17,1,1,1,0,1,1,0.3328599312109458,18.698221458680624,18.17,0,7606.428571428571,14154.571428571428,53,432,312,192,2570,1872
CHE.hi.ambi.bare.wf.05.19.1,salpra,forb,2021-06-17,1,1,1,0,1,0,0.2394513162919814,1.2135238657214544,1.67,0,50.5,0,51,126,97,13,13,16
CHE.hi.ambi.bare.wf.05.20.1,silvul,forb,2021-06-17,1,1,1,1,1,0,0.35478949949530847,4.4298678742815945,0.6097,30.321428571428573,1273.5,0,59,310,76,96,284,138
CHE.hi.ambi.bare.wf.05.21.1,medlup,legume,2021-06-17,1,1,1,0,1,1,0.1684773644760704,0.8886844061467671,0.0545,0,678.3000000000001,47.6,24,105,18,30,114,21
CHE.hi.ambi.bare.wf.05.22.1,silvul,forb,2021-06-17,1,1,1,1,1,1,2.969518335443324,6.963408853702564,2.82,818.6785714285714,3759.857142857143,1212.857142857143,210,319,362,216,510,306
CHE.hi.ambi.bare.wf.05.23.1,scacol,forb,2021-06-17,1,1,1,0,1,0,0.1984928810173345,14.88224421177721,0.4182,0,1422.857142857143,0,62,479,115,12,164,22
CHE.hi.ambi.bare.wf.05.24.1,scacol,forb,2021-06-17,1,1,1,0,1,1,0.14115587477012584,2.8802894636636887,4.47,0,415,177.85714285714286,46,210,211,12,54,82
CHE.hi.ambi.bare.wf.05.25.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.12770403474661585,8.423200071331395,6.54,0,413,495.59999999999997,68,363,413,11,208,194
CHE.hi.ambi.bare.wf.05.26.1,salpra,forb,2021-06-17,1,1,1,0,0,1,0.09962217997658648,0.26506445462823985,1.77,0,0,50.5,40,94,90,8,8,12
CHE.hi.ambi.bare.wf.05.27.1,medlup,legume,2021-06-17,1,1,0,0,1,NA,0.12071873995956807,0.5309397159240407,NA,0,333.2,NA,26,93,NA,19,62,NA
CHE.hi.ambi.bare.wf.05.28.1,salpra,forb,2021-06-17,1,1,1,0,1,0,0.18339032001467237,0.8168344944263419,1.72,0,50.5,0,47,118,84,12,12,21
CHE.hi.ambi.bare.wf.05.29.1,plamed,forb,2021-06-17,1,1,1,0,1,1,0.6747792453651557,4.46143329585782,3.98,0,255.07692307692307,382.6153846153846,60,86,77,12,15,16
CHE.hi.ambi.bare.wf.05.30.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.08893448502619458,5.943386898884932,5.07,0,330.4,330.4,100,492,461,7,70,78
CHE.hi.warm.bare.wf.05.01.1,brapin,graminoid,2021-06-17,1,1,1,0,0,1,0.18877208241300522,0.9574732747329942,2.92,0,0,7.199999999999999,159,198,315,19,55,154
CHE.hi.warm.bare.wf.05.02.1,daucar,forb,2021-06-17,1,1,0,0,1,NA,0.15741817688617069,2.4427277753156122,NA,0,954.4615384615385,NA,85,116,NA,10,16,NA
CHE.hi.warm.bare.wf.05.03.1,broere,graminoid,2021-06-17,1,1,1,0,1,1,0.13290564317086498,3.614056082120442,1.79,0,13.652173913043478,13.652173913043478,95,453,426,24,92,76
CHE.hi.warm.bare.wf.05.04.1,broere,graminoid,2021-06-17,1,1,1,0,1,1,0.28757856335495835,3.3718424247161414,5.24,0,6.826086956521739,40.95652173913044,211,490,476,20,138,180
CHE.hi.warm.bare.wf.05.05.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.11032388920799716,1.7266258108043129,0.1044,0,0,0,43,156,42,80,550,34
CHE.hi.warm.bare.wf.05.06.1,scacol,forb,2021-06-17,1,1,1,0,1,1,0.20013856731876797,5.727072433784183,12.91,0,592.8571428571429,1126.4285714285713,49,398,294,14,78,236
CHE.hi.warm.bare.wf.05.07.1,broere,graminoid,2021-06-17,1,1,1,NA,0,0,NA,2.0453663285218546,1.64,NA,0,0,NA,250,234,NA,80,84
CHE.hi.warm.bare.wf.05.08.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.11825881868601669,2.0273155817722732,2.55,0,0,0,155,266,250,21,82,170
CHE.hi.warm.bare.wf.05.09.1,medlup,legume,2021-06-17,1,0,0,1,NA,NA,0.16471889953824695,NA,NA,71.4,NA,NA,46,NA,NA,23,NA,NA
CHE.hi.warm.bare.wf.05.10.1,plamed,forb,2021-06-17,1,1,1,0,1,0,0.23196866808133643,1.9105822000756385,0.1344,0,127.53846153846153,0,45,75,29,10,12,13
CHE.hi.warm.bare.wf.05.11.1,silvul,forb,2021-06-17,1,1,1,1,1,1,1.2873710137859877,3.0251695005348926,1.8014,90.96428571428572,1091.5714285714287,151.60714285714286,157,343,241,106,94,134
CHE.hi.warm.bare.wf.05.12.1,daucar,forb,2021-06-17,1,1,0,0,0,NA,0.20710480179649302,0.08781953794163706,NA,0,0,NA,85,37,NA,11,14,NA
CHE.hi.warm.bare.wf.05.13.1,daucar,forb,2021-06-17,1,1,0,0,1,NA,0.46547830791161765,2.512447989251809,NA,0,1431.6923076923076,NA,98,109,NA,12,18,NA
CHE.hi.warm.bare.wf.05.14.1,cenjac,forb,2021-06-17,1,1,0,0,1,NA,0.14537892749851627,4.004413959034431,NA,0,289.09999999999997,NA,113,330,NA,9,93,NA
CHE.hi.warm.bare.wf.05.15.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.2150343466503485,2.852849466742374,1.1692,0,0,0,58,157,91,112,832,198
CHE.hi.warm.bare.wf.05.16.1,brapin,graminoid,2021-06-17,1,1,0,0,0,NA,0.07187847695704938,0.0014783188865392614,NA,0,0,NA,159,26,NA,12,3,NA
CHE.hi.warm.bare.wf.05.17.1,plamed,forb,2021-06-17,1,1,1,0,1,0,0.22874406564434627,1.5176951042788938,0.1943,0,63.76923076923077,0,31,50,28,13,19,18
CHE.hi.warm.bare.wf.05.18.1,hypper,forb,2021-06-17,1,1,1,0,1,0,0.19158117351799575,8.082844275986961,0.6888,0,2645.7142857142853,0,64,405,62,108,1280,162
CHE.hi.warm.bare.wf.05.19.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.19363816572336448,0.6499835419869326,0.77,0,0,0,49,72,51,14,22,31
CHE.hi.warm.bare.wf.05.20.1,silvul,forb,2021-06-17,1,1,1,1,1,0,0.9892274516217424,1.1090224291508661,0.3282,60.642857142857146,515.4642857142858,0,166,195,100,104,68,94
CHE.hi.warm.bare.wf.05.21.1,medlup,legume,2021-06-17,1,1,0,0,1,NA,0.21481273829114558,0.19319677825785092,NA,0,202.3,NA,58,45,NA,31,23,NA
CHE.hi.warm.bare.wf.05.22.1,silvul,forb,2021-06-17,1,1,1,1,1,0,0.42043831140771587,1.1063674182172973,0.9739,30.321428571428573,242.57142857142858,0,81,201,55,86,144,130
CHE.hi.warm.bare.wf.05.23.1,scacol,forb,2021-06-17,1,1,1,0,1,1,0.10667903344663439,1.3033843496777155,2.12,0,177.85714285714286,118.57142857142857,35,234,96,12,24,45
CHE.hi.warm.bare.wf.05.24.1,scacol,forb,2021-06-17,1,1,1,0,1,1,0.07263592114348182,4.0776216279207596,1.69,0,770.7142857142857,237.14285714285714,32,475,144,10,42,55
CHE.hi.warm.bare.wf.05.25.1,cenjac,forb,2021-06-17,1,1,1,0,1,0,0.09542054184892856,1.8071412956345823,1.3707,0,82.6,0,98,325,169,8,43,41
CHE.hi.warm.bare.wf.05.26.1,salpra,forb,2021-06-17,1,1,1,0,1,0,0.17730031244860756,0.1910539741890231,0.0755,0,50.5,0,40,84,39,16,7,6
CHE.hi.warm.bare.wf.05.27.1,medlup,legume,2021-06-17,1,1,0,0,1,NA,0.12085764405010462,0.18342660578383863,NA,0,178.5,NA,20,22,NA,18,26,NA
CHE.hi.warm.bare.wf.05.28.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.10609545181193308,0.3265270144874481,0.31,0,0,0,34,64,55,11,13,15
CHE.hi.warm.bare.wf.05.29.2,plamed,forb,2021-06-23,1,1,1,0,1,0,0.2925129845693552,2.0862414598623893,0.5641,0,127.53846153846153,0,30,61,43,13,16,17
CHE.hi.warm.bare.wf.05.30.1,cenjac,forb,2021-06-17,1,1,1,0,1,0,0.129606702067476,1.4023554028001584,0.5286,0,123.89999999999999,0,104,263,114,8,39,19
CHE.hi.ambi.vege.wf.08.01.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.15750580011650964,0.08337229099856117,0.2328,0,0,0,221,139,152,17,9,24
CHE.hi.ambi.vege.wf.08.02.1,daucar,forb,2021-06-17,1,1,1,0,0,1,0.22568508644347768,0.1041379509920433,0.2386,0,0,119.45454545454545,116,90,123,9,6,4
CHE.hi.ambi.vege.wf.08.03.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.5008518530442627,0.03348113680011499,0.1262,0,0,0,191,176,192,40,4,10
CHE.hi.ambi.vege.wf.08.04.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.17361421967936033,0.09360737117222168,0.1444,0,0,0,68,124,162,32,12,14
CHE.hi.ambi.vege.wf.08.05.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.13534523534041756,0.030325353448520675,0.037,0,0,0,52,65,68,88,22,24
CHE.hi.ambi.vege.wf.08.06.1,scacol,forb,2021-06-17,1,1,1,0,0,0,0.08519070173667594,0.249819799907172,0.496,0,0,0,35,82,113,12,10,12
CHE.hi.ambi.vege.wf.08.07.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.332912344745523,0.05326297957431016,0.1194,0,0,0,96,145,164,39,7,8
CHE.hi.ambi.vege.wf.08.08.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.05304954204351473,0.041313011902208895,0.1061,0,0,0,54,99,103,22,8,10
CHE.hi.ambi.vege.wf.08.09.1,medlup,legume,2021-06-17,1,0,0,1,NA,NA,0.16226579158882032,NA,NA,63,NA,NA,56,NA,NA,29,NA,NA
CHE.hi.ambi.vege.wf.08.10.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.214368665833046,0.11067098814498257,0.3396,0,0,0,37,50,59,10,5,6
CHE.hi.ambi.vege.wf.08.11.1,silvul,forb,2021-06-17,1,1,1,1,0,0,NA,0.10500077686143779,0.0399,NA,0,0,96,94,66,NA,20,11
CHE.hi.ambi.vege.wf.08.12.1,daucar,forb,2021-06-17,1,1,1,0,0,0,0.06868227800620784,0.03629633211095969,0.047,0,0,0,58,71,82,7,4,4
CHE.hi.ambi.vege.wf.08.13.1,daucar,forb,2021-06-17,1,1,0,0,1,NA,0.21086729994140296,0.6646537381608398,NA,0,238.9090909090909,NA,120,91,NA,9,5,NA
CHE.hi.ambi.vege.wf.08.14.1,cenjac,forb,2021-06-17,1,1,1,0,1,0,0.10460073203725485,0.3576999603973124,0.2025,0,16.846153846153847,0,80,155,113,9,16,6
CHE.hi.ambi.vege.wf.08.15.1,hypper,forb,2021-06-17,1,1,1,0,0,1,0.07027463802495305,0.13383002239332592,0.3141,0,0,264.57142857142856,27,166,178,66,51,122
CHE.hi.ambi.vege.wf.08.16.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.061532107382244856,0.08854079371767376,0.1474,0,0,0,76,152,175,19,10,15
CHE.hi.ambi.vege.wf.08.17.1,plamed,forb,2021-06-17,1,1,1,0,1,0,0.08178970398843564,0.7362164298288456,0.66,0,63.76923076923077,0,21,67,95,8,6,4
CHE.hi.ambi.vege.wf.08.18.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.11068297756278486,0.17006863690422547,0.942,0,0,0,55,144,108,72,70,36
CHE.hi.ambi.vege.wf.08.19.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.17491223450890211,0.061594597862324636,0.0504,0,0,0,40,42,36,12,6,4
CHE.hi.ambi.vege.wf.08.20.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.4789699366374136,0.1159557914266985,0.0722,0,0,0,70,93,83,104,22,15
CHE.hi.ambi.vege.wf.08.21.1,medlup,legume,2021-06-17,1,0,0,1,NA,NA,0.08799936709146636,NA,NA,72,NA,NA,20,NA,NA,22,NA,NA
CHE.hi.ambi.vege.wf.08.22.1,silvul,forb,2021-06-17,1,1,0,1,0,NA,0.6254677000173089,0.04652154503467737,NA,272.89285714285717,0,NA,81,73,NA,100,12,NA
CHE.hi.ambi.vege.wf.08.23.1,scacol,forb,2021-06-17,1,1,1,0,1,1,0.13274350100923463,0.3181770742748972,0.5997,0,33.4,66.8,36,152,174,15,8,17
CHE.hi.ambi.vege.wf.08.24.1,scacol,forb,2021-06-17,1,1,1,0,1,1,0.07354429746089187,0.4217972534716343,0.4269,0,33.4,66.8,38,202,155,9,15,17
CHE.hi.ambi.vege.wf.08.25.1,cenjac,forb,2021-06-17,1,1,1,0,1,0,0.09471844877120766,0.22664922132028986,0.2564,0,16.846153846153847,0,96,174,116,8,9,22
CHE.hi.ambi.vege.wf.08.26.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.07435450383674325,0.0651278567180855,0.0926,0,0,0,31,51,43,11,5,5
CHE.hi.ambi.vege.wf.08.27.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.23443265750401257,NA,NA,0,NA,NA,20,NA,NA,32,NA,NA
CHE.hi.ambi.vege.wf.08.28.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.13774254555822515,0.08209800356967091,0.0583,0,0,0,40,79,45,11,4,3
CHE.hi.ambi.vege.wf.08.29.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.2138592490293569,0.3709889177805157,0.4629,0,0,0,26,90,108,13,5,5
CHE.hi.ambi.vege.wf.08.30.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.0914446365676234,0.527515891629638,0.4282,0,16.846153846153847,16.846153846153847,120,224,230,7,13,14
CHE.hi.ambi.bare.wf.09.01.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.13147638976057277,0.9384825079752717,0.66,0,0,0,125,181,153,22,62,71
CHE.hi.ambi.bare.wf.09.02.1,daucar,forb,2021-06-17,1,1,0,0,1,NA,0.33027611513152916,0.9186597768088228,NA,0,1431.6923076923076,NA,124,132,NA,13,16,NA
CHE.hi.ambi.bare.wf.09.03.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.16657035143194615,1.8873719523777086,2.3,0,0,0,118,264,256,22,70,70
CHE.hi.ambi.bare.wf.09.04.1,broere,graminoid,2021-06-17,1,1,1,0,1,0,0.36262830522352396,4.687389928796369,5.87,0,34.130434782608695,0,195,554,321,35,116,200
CHE.hi.ambi.bare.wf.09.05.1,hypper,forb,2021-06-17,1,1,1,0,1,0,0.363881213624874,1.8641688914433994,0.4483,0,132.28571428571428,0,77,241,132,164,768,192
CHE.hi.ambi.bare.wf.09.06.1,scacol,forb,2021-06-17,1,1,1,0,1,1,0.17273434674163135,3.3039511412464626,4.69,0,474.2857142857143,711.4285714285714,46,100,101,14,60,82
CHE.hi.ambi.bare.wf.09.07.1,broere,graminoid,2021-06-17,1,1,1,0,0,1,0.38364671629842306,3.3857307971206914,9.27,0,0,47.78260869565217,115,274,450,39,110,138
CHE.hi.ambi.bare.wf.09.08.1,brapin,graminoid,2021-06-17,1,1,1,0,1,0,0.04719078670535209,0.9387033019439792,1.26,0,1.2,0,38,194,146,29,73,84
