unique_plant_ID,species,functional_group,date_measurement,date_planting,collector,flower_status,biomass,height_vegetative_str,number_leaves
CHE.hi.warm.bare.wf.01.17.1,plamed,forb,2021-06-23,2021-06-17,PS,0,0.04887319493545212,46,4
CHE.hi.warm.bare.wf.01.18.1,hypper,forb,2021-06-23,2021-06-17,PS,0,0.07083508215930058,80,35
CHE.hi.warm.bare.wf.01.19.1,salpra,forb,2021-06-23,2021-06-17,PS,0,0.07829783358268536,51,6
CHE.hi.warm.bare.wf.01.20.1,silvul,forb,2021-06-23,2021-06-17,PS,0,0.01046286997408615,44,4
CHE.hi.warm.bare.wf.01.21.2,medlup,legume,2021-06-23,2021-06-23,PS,0,0.03297473661829835,72,6
CHE.hi.warm.bare.wf.01.22.1,silvul,forb,2021-06-23,2021-06-17,PS,0,0.02583601462789758,41,10
CHE.hi.warm.bare.wf.01.23.1,scacol,forb,2021-06-23,2021-06-17,PS,0,0.011697608162490795,16,8
CHE.hi.warm.bare.wf.01.24.1,scacol,forb,2021-06-23,2021-06-17,PS,0,0.03757777522813498,32,7
CHE.hi.warm.bare.wf.01.25.1,cenjac,forb,2021-06-23,2021-06-17,PS,0,0.057534788358760386,155,4
CHE.hi.warm.bare.wf.01.26.1,salpra,forb,2021-06-23,2021-06-17,PS,0,0.0969150583701703,50,7
CHE.hi.warm.bare.wf.01.27.1,medlup,legume,2021-06-23,2021-06-17,PS,0,0.01598046304001998,41,4
CHE.hi.warm.bare.wf.01.28.1,salpra,forb,2021-06-23,2021-06-17,PS,0,0.10456591848052542,45,8
CHE.hi.warm.bare.wf.01.29.1,plamed,forb,2021-06-23,2021-06-17,PS,0,0.06013734450260725,54,4
CHE.hi.warm.bare.wf.01.30.1,cenjac,forb,2021-06-23,2021-06-17,PS,0,0.06685070837832462,125,5
CHE.hi.ambi.vege.wf.02.01.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.04909447592661447,238,4
CHE.hi.ambi.vege.wf.02.02.1,daucar,forb,2021-06-22,2021-06-17,EI,0,0.09098030839186162,129,4
CHE.hi.ambi.vege.wf.02.03.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.05932426250010599,336,4
CHE.hi.ambi.vege.wf.02.04.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.04535567536120939,292,4
CHE.hi.ambi.vege.wf.02.05.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.02170739326510015,56,14
CHE.hi.ambi.vege.wf.02.06.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.044148174251342494,37,8
CHE.hi.ambi.vege.wf.02.07.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.049172331171032126,298,4
CHE.hi.ambi.vege.wf.02.08.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.07045739941077844,217,5
CHE.hi.ambi.vege.wf.02.09.1,medlup,legume,2021-06-22,2021-06-17,EI,0,0.029024947884014385,81,5
CHE.hi.ambi.vege.wf.02.10.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.1281235672310502,59,5
CHE.hi.ambi.vege.wf.02.11.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.041391055399564225,54,12
CHE.hi.ambi.vege.wf.02.12.1,daucar,forb,2021-06-22,2021-06-17,EI,0,0.34399204092924573,170,6
CHE.hi.ambi.vege.wf.02.13.1,daucar,forb,2021-06-22,2021-06-17,EI,0,NA,128,NA
CHE.hi.ambi.vege.wf.02.14.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.1028562257980553,151,6
CHE.hi.ambi.vege.wf.02.15.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.011871696804658315,44,10
CHE.hi.ambi.vege.wf.02.16.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.06734557955963393,179,7
CHE.hi.ambi.vege.wf.02.17.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.08794602662653972,47,5
CHE.hi.ambi.vege.wf.02.18.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.047226195685770356,68,25
CHE.hi.ambi.vege.wf.02.19.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.11989536576974397,62,7
CHE.hi.ambi.vege.wf.02.20.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.021605463868487922,27,12
CHE.hi.ambi.vege.wf.02.21.1,medlup,legume,2021-06-22,2021-06-17,EI,0,NA,80,NA
CHE.hi.ambi.vege.wf.02.22.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.031332182940575826,44,11
CHE.hi.ambi.vege.wf.02.23.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.04671479488532615,33,8
CHE.hi.ambi.vege.wf.02.24.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.034517197479051576,31,6
CHE.hi.ambi.vege.wf.02.25.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.05923313702044311,157,4
CHE.hi.ambi.vege.wf.02.26.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.13078902211034701,51,8
CHE.hi.ambi.vege.wf.02.27.1,medlup,legume,2021-06-22,2021-06-17,EI,0,0.02951689316465557,76,5
CHE.hi.ambi.vege.wf.02.28.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.07902881943023539,37,8
CHE.hi.ambi.vege.wf.02.29.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.17529248951066967,55,6
CHE.hi.ambi.vege.wf.02.30.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.10160155392246702,138,6
CHE.hi.warm.bare.wf.02.01.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.10803675806425124,294,7
CHE.hi.warm.bare.wf.02.02.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.057997031527767876,115,3
CHE.hi.warm.bare.wf.02.03.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.10472638352062878,352,6
CHE.hi.warm.bare.wf.02.04.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.11234794162383728,489,5
CHE.hi.warm.bare.wf.02.05.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.028207313284287595,64,16
CHE.hi.warm.bare.wf.02.06.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.008124493378692262,22,3
CHE.hi.warm.bare.wf.02.07.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.062266316493127,261,5
CHE.hi.warm.bare.wf.02.08.1,brapin,graminoid,2021-06-23,2021-06-17,EI,NA,NA,NA,NA
CHE.hi.warm.bare.wf.02.09.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.015237503209462403,61,4
CHE.hi.warm.bare.wf.02.10.2,plamed,forb,2021-06-23,2021-06-23,EI,0,0.0836291823111563,32,6
CHE.hi.warm.bare.wf.02.11.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.09165009880021531,85,18
CHE.hi.warm.bare.wf.02.12.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.4107536519645323,221,6
CHE.hi.warm.bare.wf.02.13.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.043033322248017605,165,3
CHE.hi.warm.bare.wf.02.14.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.0553945955283357,160,4
CHE.hi.warm.bare.wf.02.15.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.07109746910832547,75,34
CHE.hi.warm.bare.wf.02.16.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.09399399311587216,248,7
CHE.hi.warm.bare.wf.02.17.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.06346472376142943,54,4
CHE.hi.warm.bare.wf.02.18.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.016797115142890937,50,11
CHE.hi.warm.bare.wf.02.19.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.11085807495594749,52,8
CHE.hi.warm.bare.wf.02.20.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.08927975473564649,76,19
CHE.hi.warm.bare.wf.02.21.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.06909906356292167,80,8
CHE.hi.warm.bare.wf.02.22.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.06659009091465927,65,16
CHE.hi.warm.bare.wf.02.23.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.0362732329007484,31,6
CHE.hi.warm.bare.wf.02.24.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.03523657207418572,25,8
CHE.hi.warm.bare.wf.02.25.2,cenjac,forb,2021-06-23,2021-06-23,EI,0,0.06386032349321198,121,5
CHE.hi.warm.bare.wf.02.26.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.10934660392373115,68,6
CHE.hi.warm.bare.wf.02.27.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.021810365130997173,56,5
CHE.hi.warm.bare.wf.02.28.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.14546178501560525,60,8
CHE.hi.warm.bare.wf.02.29.2,plamed,forb,2021-06-23,2021-06-23,EI,0,0.16318922027167404,41,7
CHE.hi.warm.bare.wf.02.30.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.05810213526130253,164,4
CHE.hi.ambi.bare.wf.02.01.1,brapin,graminoid,2021-06-22,2021-06-17,CB,0,0.038083420754746224,125,6
CHE.hi.ambi.bare.wf.02.02.1,daucar,forb,2021-06-22,2021-06-17,CB,0,0.3024296061048409,175,6
CHE.hi.ambi.bare.wf.02.03.1,broere,graminoid,2021-06-22,2021-06-17,CB,0,0.04959612153603764,276,4
CHE.hi.ambi.bare.wf.02.04.1,broere,graminoid,2021-06-22,2021-06-17,CB,0,0.044640611977524905,266,4
CHE.hi.ambi.bare.wf.02.05.1,hypper,forb,2021-06-22,2021-06-17,CB,0,0.03757924755760801,44,26
CHE.hi.ambi.bare.wf.02.06.1,scacol,forb,2021-06-22,2021-06-17,CB,0,0.01759910672410726,24,4
CHE.hi.ambi.bare.wf.02.07.1,broere,graminoid,2021-06-22,2021-06-17,CB,0,0.04502580795673985,286,4
CHE.hi.ambi.bare.wf.02.08.1,brapin,graminoid,2021-06-22,2021-06-17,CB,0,0.04131113324040992,144,7
CHE.hi.ambi.bare.wf.02.09.1,medlup,legume,2021-06-22,2021-06-17,CB,0,0.021567892845421203,52,4
CHE.hi.ambi.bare.wf.02.10.1,plamed,forb,2021-06-22,2021-06-17,CB,0,0.11898581828543676,59,4
CHE.hi.ambi.bare.wf.02.11.1,silvul,forb,2021-06-22,2021-06-17,CB,0,0.0248385339480354,38,10
CHE.hi.ambi.bare.wf.02.12.1,daucar,forb,2021-06-22,2021-06-17,CB,0,0.15784979056256712,150,5
CHE.hi.ambi.bare.wf.02.13.1,daucar,forb,2021-06-22,2021-06-17,CB,0,0.4423419677870703,184,7
CHE.hi.ambi.bare.wf.02.14.1,cenjac,forb,2021-06-22,2021-06-17,CB,0,0.1486207114377114,131,8
CHE.hi.ambi.bare.wf.02.15.1,hypper,forb,2021-06-22,2021-06-17,CB,0,0.018139868660137365,39,14
CHE.hi.ambi.bare.wf.02.16.1,brapin,graminoid,2021-06-22,2021-06-17,CB,0,0.08726803558570186,236,7
CHE.hi.ambi.bare.wf.02.17.1,plamed,forb,2021-06-22,2021-06-17,CB,0,0.05594591066983067,50,4
CHE.hi.ambi.bare.wf.02.18.1,hypper,forb,2021-06-22,2021-06-17,CB,NA,NA,NA,NA
CHE.hi.ambi.bare.wf.02.19.1,salpra,forb,2021-06-22,2021-06-17,CB,0,0.15631179522532834,64,8
CHE.hi.ambi.bare.wf.02.20.1,silvul,forb,2021-06-22,2021-06-17,CB,0,0.01947836047117137,38,8
CHE.hi.ambi.bare.wf.02.21.1,medlup,legume,2021-06-22,2021-06-17,CB,0,0.014386193012835143,86,3
CHE.hi.ambi.bare.wf.02.22.1,silvul,forb,2021-06-22,2021-06-17,CB,0,0.03166585801113819,32,14
CHE.hi.ambi.bare.wf.02.23.1,scacol,forb,2021-06-22,2021-06-17,CB,0,0.045865048676789005,36,6
CHE.hi.ambi.bare.wf.02.24.1,scacol,forb,2021-06-22,2021-06-17,CB,0,0.045137335475269276,39,6
CHE.hi.ambi.bare.wf.02.25.1,cenjac,forb,2021-06-22,2021-06-17,CB,0,0.07209495405189947,140,5
CHE.hi.ambi.bare.wf.02.26.2,salpra,forb,2021-06-22,2021-06-22,CB,0,0.23633098552198625,55,12
CHE.hi.ambi.bare.wf.02.27.1,medlup,legume,2021-06-22,2021-06-17,CB,0,0.01200602128537736,70,3
CHE.hi.ambi.bare.wf.02.28.1,salpra,forb,2021-06-22,2021-06-17,CB,0,0.10835781247624425,77,5
CHE.hi.ambi.bare.wf.02.29.1,plamed,forb,2021-06-22,2021-06-17,CB,0,0.051519089979897584,35,4
CHE.hi.ambi.bare.wf.02.30.2,cenjac,forb,2021-06-22,2021-06-22,CB,0,0.11229073251102169,154,6
CHE.hi.warm.vege.wf.02.01.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.036959390778855385,171,4
CHE.hi.warm.vege.wf.02.02.1,daucar,forb,2021-06-22,2021-06-17,EI,0,0.1184701361825344,209,4
CHE.hi.warm.vege.wf.02.03.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.06303763767587577,265,5
CHE.hi.warm.vege.wf.02.04.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.0762912273511949,361,5
CHE.hi.warm.vege.wf.02.05.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.03885209083264333,70,21
CHE.hi.warm.vege.wf.02.06.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.023009080153041716,32,5
CHE.hi.warm.vege.wf.02.07.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.0721458041280036,312,5
CHE.hi.warm.vege.wf.02.08.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.06700260524939326,180,7
CHE.hi.warm.vege.wf.02.09.1,medlup,legume,2021-06-22,2021-06-17,EI,0,0.03694809015270301,68,7
CHE.hi.warm.vege.wf.02.10.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.004096400856034061,61,3
CHE.hi.warm.vege.wf.02.11.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.04046922623912669,52,12
CHE.hi.warm.vege.wf.02.12.1,daucar,forb,2021-06-22,2021-06-17,EI,0,0.2871776417272684,194,5
CHE.hi.warm.vege.wf.02.13.1,daucar,forb,2021-06-22,2021-06-17,EI,0,0.12112081978508628,176,4
CHE.hi.warm.vege.wf.02.14.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.11827786492969641,164,6
CHE.hi.warm.vege.wf.02.15.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.026310533351653214,40,20
CHE.hi.warm.vege.wf.02.16.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.10353351652863212,230,7
CHE.hi.warm.vege.wf.02.17.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.13146001288464326,60,5
CHE.hi.warm.vege.wf.02.18.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.02961812281017481,62,18
CHE.hi.warm.vege.wf.02.19.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.19760906648547172,80,8
CHE.hi.warm.vege.wf.02.20.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.03682271162340929,57,10
CHE.hi.warm.vege.wf.02.21.1,medlup,legume,2021-06-22,2021-06-17,EI,0,0.03675397906652972,79,6
CHE.hi.warm.vege.wf.02.22.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.09489656992351794,80,19
CHE.hi.warm.vege.wf.02.23.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.033953758145402683,43,5
CHE.hi.warm.vege.wf.02.24.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.019041800789941585,25,7
CHE.hi.warm.vege.wf.02.25.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.1085020691295974,156,6
CHE.hi.warm.vege.wf.02.26.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.18853916066608034,70,8
CHE.hi.warm.vege.wf.02.27.1,medlup,legume,2021-06-22,2021-06-17,EI,0,0.029760241282828306,74,6
CHE.hi.warm.vege.wf.02.28.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.13913919695408597,81,6
CHE.hi.warm.vege.wf.02.29.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.1143842038886288,50,5
CHE.hi.warm.vege.wf.02.30.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.10282480318318968,141,6
CHE.hi.ambi.vege.wf.03.01.1,brapin,graminoid,2021-06-24,2021-06-17,EI,0,0.021505863992919465,143,3
CHE.hi.ambi.vege.wf.03.02.1,daucar,forb,2021-06-24,2021-06-17,EI,0,0.14975771564175577,176,4
CHE.hi.ambi.vege.wf.03.03.1,broere,graminoid,2021-06-24,2021-06-17,EI,0,0.04887592247841438,283,4
CHE.hi.ambi.vege.wf.03.04.1,broere,graminoid,2021-06-24,2021-06-17,EI,0,0.07048104479985917,397,4
CHE.hi.ambi.vege.wf.03.05.1,hypper,forb,2021-06-24,2021-06-17,EI,0,0.028087080557911013,57,18
CHE.hi.ambi.vege.wf.03.06.1,scacol,forb,2021-06-24,2021-06-17,EI,0,0.007421719237498501,17,6
CHE.hi.ambi.vege.wf.03.07.1,broere,graminoid,2021-06-24,2021-06-17,EI,0,0.05419268888483977,276,4
CHE.hi.ambi.vege.wf.03.08.1,brapin,graminoid,2021-06-24,2021-06-17,EI,0,0.11236648097935735,200,9
CHE.hi.ambi.vege.wf.03.09.1,medlup,legume,2021-06-24,2021-06-17,EI,0,0.03726119670010146,75,6
CHE.hi.ambi.vege.wf.03.10.1,plamed,forb,2021-06-24,2021-06-17,EI,0,0.046817300932165774,54,4
CHE.hi.ambi.vege.wf.03.11.1,silvul,forb,2021-06-24,2021-06-17,EI,0,0.14884096611673037,132,20
CHE.hi.ambi.vege.wf.03.12.1,daucar,forb,2021-06-24,2021-06-17,EI,0,0.12967763129715273,166,4
CHE.hi.ambi.vege.wf.03.13.1,daucar,forb,2021-06-24,2021-06-17,EI,0,0.22330822216347426,171,5
CHE.hi.ambi.vege.wf.03.14.1,cenjac,forb,2021-06-24,2021-06-17,EI,0,0.09513487868207164,174,5
CHE.hi.ambi.vege.wf.03.15.1,hypper,forb,2021-06-24,2021-06-17,EI,0,0.028108181057482605,48,18
CHE.hi.ambi.vege.wf.03.16.1,brapin,graminoid,2021-06-24,2021-06-17,EI,0,0.14118370825511697,259,8
CHE.hi.ambi.vege.wf.03.17.1,plamed,forb,2021-06-24,2021-06-17,EI,0,0.041691117122392846,66,4
CHE.hi.ambi.vege.wf.03.18.1,hypper,forb,2021-06-24,2021-06-17,EI,0,0.03175514093304608,54,19
CHE.hi.ambi.vege.wf.03.19.1,salpra,forb,1900-02-26,2021-06-17,EI,0,0.20021459228560376,67,9
CHE.hi.ambi.vege.wf.03.20.1,silvul,forb,2021-06-24,2021-06-17,EI,0,0.20928563025591257,155,24
CHE.hi.ambi.vege.wf.03.21.1,medlup,legume,2021-06-24,2021-06-17,EI,0,0.013077748610277103,70,4
CHE.hi.ambi.vege.wf.03.22.1,silvul,forb,2021-06-24,2021-06-17,EI,0,0.08474121333665718,89,16
CHE.hi.ambi.vege.wf.03.23.1,scacol,forb,2021-06-24,2021-06-24,EI,0,0.008108630495181023,18,5
CHE.hi.ambi.vege.wf.03.24.1,scacol,forb,2021-06-24,2021-06-17,EI,0,0.01959194391128432,24,6
CHE.hi.ambi.vege.wf.03.25.1,cenjac,forb,2021-06-24,2021-06-17,EI,0,0.0868970013912746,125,6
CHE.hi.ambi.vege.wf.03.26.1,salpra,forb,2021-06-24,2021-06-17,EI,0,0.23330716560618758,80,8
CHE.hi.ambi.vege.wf.03.27.1,medlup,legume,2021-06-24,2021-06-17,EI,0,0.02524360463718897,94,6
CHE.hi.ambi.vege.wf.03.28.1,salpra,forb,2021-06-24,2021-06-17,EI,0,0.16837604993894506,75,7
CHE.hi.ambi.vege.wf.03.29.1,plamed,forb,2021-06-24,2021-06-17,EI,0,0.10132854361018698,54,5
CHE.hi.ambi.vege.wf.03.30.1,cenjac,forb,2021-06-24,2021-06-17,EI,0,0.10641431139275236,146,6
CHE.hi.warm.bare.wf.03.01.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.06468375770830324,128,9
CHE.hi.warm.bare.wf.03.02.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.07336749073101038,124,4
CHE.hi.warm.bare.wf.03.03.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.053339947720067185,280,4
CHE.hi.warm.bare.wf.03.04.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.048500560408602976,295,4
CHE.hi.warm.bare.wf.03.05.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.07044181539862567,75,35
CHE.hi.warm.bare.wf.03.06.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.021391816673668792,26,5
CHE.hi.warm.bare.wf.03.07.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.14758082666261124,481,6
CHE.hi.warm.bare.wf.03.08.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.12870093396764,195,10
CHE.hi.warm.bare.wf.03.09.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.014069058745371723,42,4
CHE.hi.warm.bare.wf.03.10.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.031131468816319115,30,5
CHE.hi.warm.bare.wf.03.11.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.025047554464485474,38,10
CHE.hi.warm.bare.wf.03.12.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.09895978420890389,107,4
CHE.hi.warm.bare.wf.03.13.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.019106994349137905,131,2
CHE.hi.warm.bare.wf.03.14.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.0896787624367956,180,5
CHE.hi.warm.bare.wf.03.15.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.023124479154307754,56,14
CHE.hi.warm.bare.wf.03.16.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.031989923668841826,110,6
CHE.hi.warm.bare.wf.03.17.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.08009035350560577,41,6
CHE.hi.warm.bare.wf.03.18.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.03720026139016761,69,20
CHE.hi.warm.bare.wf.03.19.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.23080651457080598,92,8
CHE.hi.warm.bare.wf.03.20.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.07066187835211794,96,13
CHE.hi.warm.bare.wf.03.21.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.024891349721246823,81,6
CHE.hi.warm.bare.wf.03.22.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.061615836868150066,62,16
CHE.hi.warm.bare.wf.03.23.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.027966795094742293,33,5
CHE.hi.warm.bare.wf.03.24.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.04187571855127341,45,6
CHE.hi.warm.bare.wf.03.25.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.09259899059602994,130,6
CHE.hi.warm.bare.wf.03.26.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.10690954607744532,84,5
CHE.hi.warm.bare.wf.03.27.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.04153713310502976,68,6
CHE.hi.warm.bare.wf.03.28.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.09994566644623291,65,6
CHE.hi.warm.bare.wf.03.29.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.0550789527974183,53,4
CHE.hi.warm.bare.wf.03.30.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.0720724258618849,134,5
CHE.hi.ambi.bare.wf.03.01.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.032451390821564105,135,5
CHE.hi.ambi.bare.wf.03.02.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.1045952455341768,174,3
CHE.hi.ambi.bare.wf.03.03.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.04823405238432224,482,3
CHE.hi.ambi.bare.wf.03.04.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.07124295564446471,372,4
CHE.hi.ambi.bare.wf.03.05.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.016512112552703687,40,12
CHE.hi.ambi.bare.wf.03.06.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.046269740028938335,43,6
CHE.hi.ambi.bare.wf.03.07.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.2117305110761542,480,9
CHE.hi.ambi.bare.wf.03.08.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.09748810120298004,206,8
CHE.hi.ambi.bare.wf.03.09.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.0271838975242581,58,6
CHE.hi.ambi.bare.wf.03.10.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.0178918649559169,51,2
CHE.hi.ambi.bare.wf.03.11.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.11972280593524715,110,18
CHE.hi.ambi.bare.wf.03.12.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.2476293157724871,179,5
CHE.hi.ambi.bare.wf.03.13.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.3615940271177214,184,6
CHE.hi.ambi.bare.wf.03.14.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.10919908579303243,150,6
CHE.hi.ambi.bare.wf.03.15.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.01611403541694884,40,12
CHE.hi.ambi.bare.wf.03.16.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.13572685858991063,236,8
CHE.hi.ambi.bare.wf.03.17.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.029575316276178196,34,4
CHE.hi.ambi.bare.wf.03.18.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.02909125100314652,53,18
CHE.hi.ambi.bare.wf.03.19.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.09058925634921794,47,8
CHE.hi.ambi.bare.wf.03.20.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.04349168338445056,37,17
CHE.hi.ambi.bare.wf.03.21.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.04414122238075515,84,6
CHE.hi.ambi.bare.wf.03.22.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.06965498973401778,68,16
CHE.hi.ambi.bare.wf.03.23.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.03975962393139067,34,6
CHE.hi.ambi.bare.wf.03.24.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.010236657617235478,32,2
CHE.hi.ambi.bare.wf.03.25.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.08926529959366582,162,5
CHE.hi.ambi.bare.wf.03.26.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.13763710535474244,61,8
CHE.hi.ambi.bare.wf.03.27.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.017616192108267287,112,4
CHE.hi.ambi.bare.wf.03.28.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.0854908760094461,44,7
CHE.hi.ambi.bare.wf.03.29.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.014786791146366824,49,3
CHE.hi.ambi.bare.wf.03.30.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.028288145488464013,133,3
CHE.hi.warm.vege.wf.03.01.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.04356369733788918,204,5
